numero_de_cliente	cluster2
13332477	6
13337133	5
13340730	5
13342842	5
13357604	3
13358443	5
13362869	5
13364977	5
13396629	7
13417184	4
13428711	5
13452584	1
13454974	6
13465439	5
13466451	3
13467060	5
13469639	5
13474204	5
13485328	4
13488294	6
13497565	5
13501511	5
13502362	6
13502456	2
13516810	5
13520543	5
13520583	4
13522204	6
13523040	5
13523681	1
13523800	5
13526414	1
13542411	5
13549904	6
13550413	5
13559888	6
13572539	5
13574408	4
13575379	3
13576158	1
13588269	5
13592661	6
13595558	3
13601583	1
13604345	5
13615321	5
13618953	3
13619402	6
13619892	5
13620822	1
13635289	1
13636417	6
13638076	4
13643778	5
13655194	5
13659159	5
13659552	1
13673598	1
13676950	5
13680051	1
13681706	1
13683830	3
13685099	5
13689309	6
13692611	5
13698470	3
13699183	1
13699689	3
13702494	7
13713867	4
13716930	5
13720408	4
13728792	5
13734460	6
13738538	5
13741013	6
13747510	5
13749514	4
13752006	5
13754466	6
13758050	3
13768556	5
13768989	6
13770566	5
13772068	3
13781609	4
13789365	5
13790258	6
13797333	5
13806739	4
13809202	5
13810364	6
13811859	2
13812076	7
13812475	5
13816210	6
13816990	5
13825437	5
13826549	5
13827759	5
13828516	5
13832544	4
13832763	4
13837096	6
13837749	3
13852945	6
13857761	5
13861412	1
13869570	5
13876315	1
13879130	3
13883934	6
13884157	1
13885322	5
13887936	5
13907285	6
13917065	1
13923150	6
13928890	6
13932151	6
13932691	4
13934821	5
13935073	1
13937941	5
13939744	5
13947105	5
13954180	5
13957475	3
14000716	3
14002651	6
14004894	6
14005407	5
14007125	6
14007653	5
14011988	2
14014310	6
14019839	5
14022541	6
14022817	4
14023653	1
14028167	1
14029870	3
14035227	6
14040256	4
14041503	5
14043473	2
14052138	1
14052606	5
14060918	1
14068750	2
14070909	6
14075627	4
14089953	3
14090943	4
14092784	6
14095353	1
14095768	6
14107439	1
14121573	5
14129025	4
14133939	5
14141284	2
14146753	1
14147133	5
14148503	5
14149392	5
14150520	5
14150938	6
14156696	3
14156756	3
14157827	6
14168383	6
14169866	7
14170067	5
14171126	6
14181499	5
14182178	6
14184418	6
14185256	5
14196048	6
14201800	4
14208432	1
14210364	2
14211724	6
14215318	6
14226462	3
14234284	6
14240586	6
14243508	3
14244108	5
14262238	6
14264063	5
14270095	4
14274434	1
14277823	5
14281185	5
14285212	1
14291637	7
14292627	5
14293607	4
14294219	6
14296186	6
14298772	5
14311008	6
14314992	5
14321960	1
14332845	6
14337922	1
14338865	5
14349292	7
14352263	3
14360344	5
14365838	5
14371795	5
14373711	6
14373724	7
14375835	5
14384267	6
14404822	4
14413327	1
14413848	6
14414935	1
14422035	6
14423025	3
14426754	6
14429220	5
14429226	5
14437869	5
14439050	5
14440737	6
14444224	5
14444463	6
14445776	1
14446731	1
14447542	5
14449684	6
14449706	6
14453586	5
14467111	1
14467239	5
14467387	3
14468176	6
14468952	5
14469677	6
14470086	7
14474789	6
14475194	6
14475791	5
14477965	3
14492988	5
14493271	2
14496098	3
14509560	5
14513151	5
14513553	1
14518171	1
14523970	3
14524203	6
14525723	1
14528535	6
14538082	1
14539634	2
14540932	5
14545032	6
14545996	6
14558506	5
14559593	1
14561591	1
14563193	6
14568097	5
14572087	6
14574600	3
14579972	5
14582511	5
14589199	6
14589692	4
14589944	1
14590852	6
14593466	1
14603340	5
14603503	6
14606029	5
14611567	5
14612824	5
14621454	6
14626914	5
14637140	5
14642544	5
14657318	4
14663061	3
14666869	7
14672847	5
14674107	5
14686774	5
14690726	6
14707298	3
14721963	5
14728168	5
14731048	7
14740458	6
14741249	7
14750316	6
14757532	5
14760272	6
14761927	7
14771019	6
14771635	2
14789049	5
14805985	4
14806202	5
14808146	6
14819063	6
14823298	4
14825067	1
14825428	2
14829088	5
14836345	6
14842556	7
14852650	7
14852791	5
14866982	5
14874123	5
14874176	5
14880007	2
14890478	1
14892605	5
14896852	2
14897465	5
14903855	1
14906965	4
14916823	5
14922770	5
14925158	5
14927816	5
14939254	3
14939264	1
14941991	7
14944570	1
14944944	6
14953278	5
14976297	5
14976859	6
14985040	6
14985181	6
14989473	6
14996463	1
15003795	6
15008753	6
15009519	5
15018278	6
15018897	5
15022670	3
15027612	6
15029817	6
15029940	5
15038783	5
15042446	7
15046153	5
15049977	1
15052845	1
15057121	5
15059398	3
15059725	5
15063127	1
15068223	5
15069222	2
15103830	1
15107653	6
15115133	1
15118206	5
15120772	6
15123232	5
15124684	6
15134376	4
15139402	5
15155751	2
15157058	5
15158355	7
15160466	6
15160674	1
15160840	5
15161641	5
15162238	5
15162669	3
15167303	3
15193968	1
15197179	5
15201072	5
15206095	7
15208241	4
15209362	3
15211165	5
15226632	6
15238670	7
15238680	6
15243185	1
15250750	6
15262402	6
15268496	5
15269244	1
15273394	5
15280846	6
15287139	6
15294971	1
15295882	6
15300468	6
15302093	6
15303736	5
15304339	6
15304508	6
15304964	1
15305928	5
15314885	5
15318080	6
15321533	6
15329227	6
15336223	7
15338142	3
15338293	6
15339983	6
15348400	3
15352550	6
15353253	5
15356612	4
15362009	5
15369967	7
15374381	5
15383843	6
15389558	6
15393931	5
15394986	6
15397622	1
15397691	1
15398426	5
15401043	1
15404493	4
15404886	6
15408102	4
15429798	7
15436732	6
15441592	5
15447332	5
15456458	7
15457815	5
15466002	5
15468889	6
15469232	7
15472926	7
15477670	5
15478006	3
15478129	5
15480284	5
15490406	2
15491317	6
15499705	5
15509494	5
15515155	1
15516846	3
15524034	1
15529211	1
15533066	5
15551419	6
15558802	6
15570114	5
15583626	6
15584421	5
15584933	6
15589152	5
15591264	5
15602536	4
15611731	6
15612218	5
15618420	6
15618432	1
15619692	5
15620367	1
15625824	6
15630681	6
15632453	4
15642135	3
15645981	5
15648726	6
15658010	5
15672386	1
15688527	5
15697880	5
15704685	5
15707653	7
15717933	5
15722906	2
15724637	4
15725155	6
15726170	5
15727332	4
15727615	5
15730065	6
15731787	5
15733248	5
15740737	6
15742164	6
15745711	5
15752060	6
15755603	6
15756515	5
15756741	5
15759951	3
15766021	1
15771572	3
15772191	5
15773803	5
15777733	5
15781069	6
15792454	1
15803170	6
15812403	4
15813626	5
15821649	4
15839581	4
15852751	5
15858830	7
15859169	2
15862069	2
15870787	5
15876640	5
15877548	6
15879791	3
15885282	3
15886014	1
15898100	5
15898530	5
15899042	6
15899429	6
15904248	1
15911568	6
15918470	6
15918957	5
15919255	5
15928416	5
15935017	5
15941476	4
15944269	5
15945013	5
15958572	1
15984861	3
15987516	1
15989127	1
15992260	5
15992602	5
15998106	3
15999077	4
15999240	5
16001163	5
16003265	6
16005643	5
16009023	3
16010270	3
16014125	1
16014590	3
16015011	1
16025982	1
16028859	6
16028966	5
16029406	1
16035579	5
16038953	6
16042632	3
16046810	7
16048240	5
16049961	6
16054246	1
16057303	3
16071742	6
16084861	1
16085386	5
16087500	5
16093959	5
16098898	5
16100707	5
16101882	5
16111219	6
16111295	5
16114326	5
16119811	5
16136374	6
16145045	5
16148117	6
16148438	5
16157303	5
16168186	5
16173457	6
16175261	5
16175964	1
16183815	1
16186335	4
16186960	5
16187865	4
16196680	3
16199196	6
16200004	5
16203221	5
16228784	5
16253398	4
16276580	6
16291748	5
16293174	5
16293853	1
16298257	4
16299517	6
16314907	5
16315002	5
16319422	2
16320996	5
16323572	1
16342673	5
16351265	5
16357259	1
16369307	5
16376395	5
16382401	5
16385530	4
16389863	6
16403130	5
16403796	4
16414270	5
16415570	1
16425177	5
16429183	6
16434533	6
16452864	1
16458682	6
16460872	6
16468151	6
16469241	6
16487877	6
16492222	1
16496488	6
16502335	5
16530242	7
16531112	4
16547602	6
16551504	2
16557800	3
16558029	3
16560131	1
16579540	5
16580507	6
16603277	5
16646232	3
16658673	4
16663759	4
16667008	5
16675082	6
16684905	7
16684946	5
16687500	7
16702407	6
16718056	6
16752930	6
16770284	2
16786985	1
16800497	5
16828294	6
16830710	5
16834982	5
16837427	6
16848608	3
16850392	6
16852365	6
16852959	5
16857803	3
16861501	5
16908408	6
16915172	1
16915662	5
16916249	1
16933412	4
16939616	2
16959650	3
16981472	1
17043879	1
17054096	5
17057765	5
17074164	5
17074359	1
17127282	5
17128759	5
17157819	3
17159251	6
17159584	6
17163172	6
17189646	5
17213214	1
17224867	6
17231037	5
17236022	4
17248916	5
17260134	4
17267498	4
17278808	6
17297403	5
17311314	1
17314314	5
17315077	6
17315495	6
17343113	7
17345846	5
17348743	5
17352346	5
17352940	6
17354583	6
17355343	4
17365318	5
17382986	6
17401789	5
17404204	6
17404676	6
17422319	2
17427540	5
17440251	6
17441046	2
17443873	5
17447031	7
17447310	6
17447398	5
17458981	6
17492185	6
17494516	4
17500435	6
17500460	6
17510667	6
17514079	6
17518090	5
17520676	7
17526585	5
17530917	6
17534669	1
17538859	6
17541414	7
17547043	5
17547131	3
17550838	6
17558890	7
17560458	6
17565296	4
17572214	5
17574322	4
17575792	5
17577514	1
17578299	5
17588547	5
17589505	4
17594400	4
17595424	5
17595816	6
17603897	5
17604189	6
17606913	7
17608204	2
17620544	5
17621612	6
17625580	7
17630041	2
17630968	1
17637619	5
17639956	5
17643327	5
17645674	5
17653700	5
17655962	2
17658614	5
17661715	3
17662679	6
17671365	5
17672663	5
17674897	6
17675126	4
17681849	5
17689207	1
17693517	6
17699077	5
17706674	7
17706847	3
17721037	6
17724490	5
17732674	6
17733971	5
17735077	6
17737738	1
17742849	5
17746465	6
17749513	4
17764168	4
17774617	6
17788911	2
17791682	5
17795568	1
17847288	1
17864957	6
17867093	6
17874699	2
17883439	5
17898694	6
17901160	6
17918794	5
17921471	4
17921659	4
17945611	5
17950056	3
17950100	4
17966694	5
17969311	3
17971296	1
17980737	6
17988610	5
17988933	6
17994186	4
17994290	6
17997048	6
18004644	5
18015797	6
18024135	6
18025935	2
18028492	1
18029246	5
18029670	5
18036711	3
18044719	1
18048913	7
18058099	5
18059242	3
18069481	1
18095113	6
18100165	1
18103096	5
18106479	6
18113758	1
18113962	5
18118731	6
18121326	1
18123073	7
18125257	5
18132049	5
18136824	1
18138234	4
18141244	1
18142780	6
18144706	7
18146783	6
18147307	5
18153716	6
18160681	1
18161639	1
18168912	5
18169829	7
18169924	5
18176069	6
18181105	6
18183722	6
18187564	1
18191243	5
18193448	1
18194092	6
18196527	4
18204497	3
18208839	6
18216721	4
18220883	3
18224792	5
18226171	1
18227245	6
18234370	6
18240961	5
18245667	6
18247270	5
18249905	5
18250471	4
18253066	4
18261438	1
18278692	4
18283558	6
18283715	5
18284092	5
18285993	6
18286518	5
18286797	5
18291280	7
18292672	6
18298289	7
18301368	1
18307406	5
18307576	3
18309677	5
18311031	4
18311641	4
18325266	1
18330512	6
18337854	6
18338828	3
18340632	4
18347600	4
18352193	5
18358297	4
18365635	3
18373700	4
18376097	1
18378755	5
18379257	5
18384840	5
18386797	1
18394259	5
18394309	4
18403580	3
18405003	3
18405342	5
18406731	3
18408380	6
18422461	3
18424116	6
18427013	3
18433701	5
18440858	5
18443494	5
18445203	5
18445397	5
18445448	5
18457653	5
18463769	6
18466927	5
18472927	5
18473980	5
18474489	1
18478727	5
18498047	5
18501952	3
18502336	2
18533758	6
18556374	5
18556726	6
18559255	5
18567747	2
18569855	5
18572167	5
18572556	2
18574328	5
18585296	5
18589125	5
18593957	7
18598305	6
18602709	6
18604324	5
18609652	6
18612398	5
18613190	6
18623548	6
18639589	5
18642727	5
18645165	5
18648954	4
18663015	5
18663305	5
18663616	7
18664586	7
18666977	5
18675038	3
18677614	5
18687357	6
18687664	5
18690451	5
18698336	5
18716812	5
18719156	6
18722473	1
18722696	1
18722907	5
18725147	5
18728964	5
18738979	4
18739183	3
18744012	6
18748184	5
18754282	6
18764872	5
18768545	5
18768595	5
18769292	7
18773015	6
18779446	5
18796241	3
18796800	5
18802000	6
18802213	5
18804196	6
18806203	5
18808342	1
18817742	1
18820227	2
18824654	4
18829740	2
18830560	2
18838709	7
18839413	6
18842020	5
18842746	6
18842897	5
18844628	5
18847166	3
18848190	5
18850613	5
18851627	1
18852975	5
18853361	5
18856368	3
18856450	4
18865617	3
18868300	4
18873838	7
18875180	5
18885239	4
18885343	4
18887664	5
18892364	5
18892418	3
18895682	5
18907287	5
18907921	1
18908751	7
18912395	5
18912665	5
18912901	5
18914381	1
18925134	4
18926956	5
18929162	6
18929303	5
18931370	6
18937148	5
18938188	4
18942661	4
18948586	3
18951561	5
18952356	4
18957515	5
18959758	5
18962233	5
18966679	6
18975670	5
18983766	6
18990552	6
18991617	5
18995908	5
19001956	5
19007117	5
19010699	6
19012719	4
19022122	6
19024804	6
19027481	1
19029617	5
19033120	5
19033378	1
19034584	4
19039648	5
19041697	5
19042002	1
19043035	6
19045759	1
19062723	1
19068388	3
19070392	6
19076867	5
19079550	5
19089213	5
19091240	4
19091714	5
19094598	3
19095500	1
19097221	6
19097378	6
19098585	6
19108895	6
19109989	6
19110067	5
19110576	6
19112354	2
19116445	5
19120478	5
19122486	4
19132080	1
19132388	5
19142501	4
19142680	6
19142740	6
19144047	6
19150829	6
19156293	6
19165227	6
19175123	6
19178004	2
19183496	6
19189653	1
19192160	6
19204004	1
19207849	6
19208924	6
19209876	5
19217463	1
19218144	6
19222363	5
19231333	5
19234682	3
19234848	1
19235266	5
19239089	3
19239545	7
19241188	5
19242187	4
19252410	5
19266267	1
19270857	7
19274231	5
19291054	4
19297017	5
19300187	5
19301817	5
19305996	6
19311280	7
19311418	4
19316856	5
19320372	6
19322810	5
19331037	4
19331782	4
19334267	6
19336227	5
19336542	5
19338499	5
19341725	6
19349259	5
19352768	5
19355102	4
19356384	5
19360879	3
19362453	5
19369748	1
19371727	4
19372148	6
19376226	6
19376792	1
19380521	6
19380668	6
19381702	6
19385802	6
19386631	3
19387137	5
19391155	6
19391180	5
19393722	5
19403907	1
19405682	1
19409043	5
19412364	5
19412524	1
19418279	6
19428320	6
19436771	1
19438782	6
19443921	3
19445128	5
19449642	1
19454791	5
19456186	5
19471027	3
19471369	6
19474539	3
19474803	5
19477888	1
19477985	6
19478020	5
